ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_AG,Phases_MA
WT6_4pm_Male_batch1,2.0472524166107178,5.841536521911621,2.69028377532959,-1.233852505683899,2.390655755996704,1.4285296201705933,11.036125183105469,5.907357215881348,6.686399936676025,3.1938414573669434,8.24246597290039,2.0472524166107178,2.0472524166107178
WT260_4pm_Female_batch3,1.8541285991668701,0.9339811205863953,2.131502151489258,-0.5958755016326904,2.0465173721313477,0.6401485204696655,3.721958875656128,2.5938940048217773,3.2372629642486572,2.6965272426605225,5.963951587677002,1.8541285991668701,1.8541285991668701
WT7_6pm_Male_batch1,1.5960636138916016,1.534594178199768,2.3511157035827637,-0.059400081634521484,2.350365161895752,0.9127568006515503,5.708176612854004,3.9282703399658203,3.6928744316101074,2.161093235015869,6.3206634521484375,1.5960636138916016,1.5960636138916016
WT8_8pm_Male_batch1,1.070611596107483,1.7862802743911743,3.3120522499084473,1.5884193181991577,2.9063057899475098,2.672792673110962,13.526881217956543,15.307345390319824,3.7108101844787598,1.9668346643447876,10.655527114868164,1.070611596107483,1.070611596107483
WT262_8pm_Female_batch3,1.9163849353790283,2.800544261932373,3.170559883117676,-1.0740288496017456,2.9831044673919678,2.3556652069091797,10.570731163024902,9.547845840454102,4.852864742279053,2.8510966300964355,9.334826469421387,1.9163849353790283,1.9163849353790283
WT74_10pm_Female_batch2,0.9715675711631775,1.2032010555267334,2.4318881034851074,1.3715989589691162,2.0081822872161865,1.0251517295837402,8.097554206848145,6.190485954284668,2.5923068523406982,2.05867862701416,7.573383808135986,0.9715675711631775,0.9715675711631775
WT14_12am_Male_batch1,1.1829395294189453,9.628769874572754,1.7757117748260498,0.6715835332870483,1.643815040588379,0.30086439847946167,13.904451370239258,1.6157909631729126,6.15494441986084,1.9000647068023682,4.6812872886657715,1.1829395294189453,1.1829395294189453
WT8_12am_Female_batch2,1.114741325378418,5.363529682159424,2.402365207672119,1.0580250024795532,2.1568360328674316,0.9833140969276428,11.735127449035645,5.493292808532715,5.253365516662598,1.9351129531860352,7.116361618041992,1.114741325378418,1.114741325378418
WT25_2am_Female_batch1,0.9667173027992249,5.827923774719238,2.4568169116973877,1.3954825401306152,2.0220232009887695,1.0611577033996582,14.409512519836426,6.423781394958496,5.002394199371338,2.0637803077697754,7.68209981918335,0.9667173027992249,0.9667173027992249
WT15_2am_Male_batch2,1.9106568098068237,5.500766754150391,2.5467538833618164,-0.8489748239517212,2.4010825157165527,1.1962237358093262,10.376185417175293,4.847107887268066,5.713608741760254,2.8365964889526367,7.377924919128418,1.9106568098068237,1.9106568098068237
WT26_4am_Male_batch1,5.012737814580099,1.4828161001205444,1.0882372856140137,0.3219588100910187,-1.039520502090454,0.003892906941473484,1.7159286737442017,0.015765782445669174,3.427919387817383,4.52346658706665,4.785322666168213,5.012737814580099,5.012737814580099
WT18_4am_Female_batch2,4.937956635151998,0.5675030946731567,2.5369691848754883,0.5674176812171936,-2.472700834274292,1.181136965751648,4.952696800231934,4.810788154602051,5.114518642425537,4.639029026031494,9.400886535644531,4.937956635151998,4.937956635151998
